********************** GAME 1 **********************
Match 417 - |Stinger24 : 3| VS |MyPlayerCopycatTwo27 : -1|
Match 418 - |Stinger24 : 3| VS |MyPlayerCopycatTwo28 : -1|
Match 419 - |Stinger24 : 3| VS |MyPlayerCopycatTwo29 : -1|
Match 420 - |Stinger24 : 3| VS |MyPlayerCopycatTwo30 : -1|
Match 421 - |Stinger25 : 3| VS |MyPlayerCopycatTwo26 : -1|
Match 422 - |Stinger25 : 3| VS |MyPlayerCopycatTwo27 : -1|
Match 423 - |Stinger25 : 3| VS |MyPlayerCopycatTwo28 : -1|
Match 424 - |Stinger25 : 3| VS |MyPlayerCopycatTwo29 : -1|
Match 425 - |Stinger25 : 3| VS |MyPlayerCopycatTwo30 : -1|
Match 426 - |MyPlayerCopycatTwo26 : 47| VS |MyPlayerCopycatTwo27 : 47|
Match 427 - |MyPlayerCopycatTwo26 : 47| VS |MyPlayerCopycatTwo28 : 47|
Match 428 - |MyPlayerCopycatTwo26 : 47| VS |MyPlayerCopycatTwo29 : 47|
Match 429 - |MyPlayerCopycatTwo26 : 47| VS |MyPlayerCopycatTwo30 : 47|
Match 430 - |MyPlayerCopycatTwo27 : 47| VS |MyPlayerCopycatTwo28 : 47|
Match 431 - |MyPlayerCopycatTwo27 : 47| VS |MyPlayerCopycatTwo29 : 47|
Match 432 - |MyPlayerCopycatTwo27 : 47| VS |MyPlayerCopycatTwo30 : 47|
Match 433 - |MyPlayerCopycatTwo28 : 47| VS |MyPlayerCopycatTwo29 : 47|
Match 434 - |MyPlayerCopycatTwo28 : 47| VS |MyPlayerCopycatTwo30 : 47|
Match 435 - |MyPlayerCopycatTwo29 : 47| VS |MyPlayerCopycatTwo30 : 47|
=================== TOTAL POINTS ===================
=MyPlayerCopycatTwo26 : 943
=MyPlayerCopycatTwo27 : 943
=MyPlayerCopycatTwo28 : 943
=MyPlayerCopycatTwo29 : 943
=MyPlayerCopycatTwo30 : 943
=Goody16 : 725
=Goody17 : 725
=Goody18 : 725
=Goody19 : 725
=Goody20 : 725
=Copycat6 : 685
=Copycat7 : 685
=Copycat8 : 685
=Copycat9 : 685
=Copycat10 : 685
=Avenger1 : 670
=Avenger2 : 670
=Avenger3 : 670
=Avenger4 : 670
=Avenger5 : 670
=Forgiver11 : 640
=Forgiver12 : 640
=Forgiver13 : 640
=Forgiver14 : 640
=Forgiver15 : 640
=Stinger21 : 445
=Stinger22 : 445
=Stinger23 : 445
=Stinger24 : 445
=Stinger25 : 445
